,id,BoxOffice
887,winter_passing,106600.0
888,annie_1981,
889,dont_say_a_word,55000000.0
890,the_dark_knight,2000000.0
891,robocop_2,45400000.0
892,geostorm,33400000.0
893,7_boxes,
894,king_car,
895,reach_me,
896,the_inevitable_defeat_of_mister_and_pete,487300.0
897,you_can_count_on_me,9200000.0
898,the_discreet_charm_of_the_bourgeoisie,82500.0
899,lornas_silence,337700.0
900,falling_inn_love,
901,orgasm_inc,47600.0
902,nido_vacio,
903,the_angry_birds_movie,107500000.0
904,wyrm,
905,prime_cut,
906,stage_fright_2014,7100.0
907,diggstown,4000000.0
908,gods_country_2022,
909,araya,
910,2046,261500.0
911,the_silencing,93800.0
912,trishna_2011,240400.0
913,waiting_for_lightning_2012,19500.0
914,the-amateurs,
915,suicide_squad_2016,
916,1058923-shallow_grave,1700000.0
917,dead_man_on_campus,15100000.0
918,escape_the_field,
919,adventures_of_elmo_in_grouchland,11600000.0
920,1125540-dummy,71300.0
921,10010940-happy_tears,22400.0
922,sullivans_travels,
923,anima_2020,
924,love_rosie,14900.0
925,aimee_and_jaguar,927100.0
926,the_miracle_season,10200000.0
927,tarnation,592000.0
928,1005405-dead_of_night,
929,sorry_angel,30600.0
930,the_night_is_short_walk_on_girl,397600.0
931,west_side_story_2021,38500000.0
932,extraordinary_measures,11900000.0
933,the_worst_person_in_the_world,3000000.0
934,three_kings,60700000.0
935,kilo_two_bravo,
